State Code,State Name,Year,Unemployment Rate,Alcohol Consumption,Health Status,"Cancer cases per 100,000 persons",Life Expectancy
CRI,Costa Rica,1967,,,,,
CZE,Czechia,1967,,,,,
DEU,Germany,1967,,,,,
DNK,Denmark,1967,,,,,
EA20,Euro area (20 countries),1967,,,,,
ESP,Spain,1967,,,,,
EST,Estonia,1967,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1967,,,,,
FIN,Finland,1967,,,,,
FRA,France,1967,,,,,
G7,G7,1967,,,,,
GBR,United Kingdom,1967,,,,,
GRC,Greece,1967,,,,,
HRV,Croatia,1967,,,,,
HUN,Hungary,1967,,,,,
IDN,Indonesia,1967,,,,,
IND,India,1967,,,,,
IRL,Ireland,1967,,,,,
ISL,Iceland,1967,,,,,
ISR,Israel,1967,,,,,
ITA,Italy,1967,,,,,
JPN,Japan,1967,1.250000000000,,,,
KOR,Korea,1967,,,,,
LTU,Lithuania,1967,,,,,
LUX,Luxembourg,1967,,,,,
LVA,Latvia,1967,,,,,
MEX,Mexico,1967,,,,,
NLD,Netherlands,1967,,,,,
NOR,Norway,1967,,,,,
NZL,New Zealand,1967,,,,,
OECD,OECD,1967,,,,,
PER,Peru,1967,,,,,
POL,Poland,1967,,,,,
PRT,Portugal,1967,,,,,
ROU,Romania,1967,,,,,
RUS,Russia,1967,,,,,
SVK,Slovak Republic,1967,,,,,
SVN,Slovenia,1967,,,,,
SWE,Sweden,1967,,,,,
TUR,T??rkiye,1967,,,,,
USA,United States,1967,3.841666666667,,,,
ZAF,South Africa,1967,,,,,
ARG,Argentina,1968,,,,,
AUS,Australia,1968,,,,,
AUT,Austria,1968,,,,,
BEL,Belgium,1968,,,,,
BGR,Bulgaria,1968,,,,,
BRA,Brazil,1968,,,,,
CAN,Canada,1968,4.491666666667,,,,
CHE,Switzerland,1968,,,,,
CHL,Chile,1968,,,,,
CHN,China (People???s Republic of),1968,,,,,
COL,Colombia,1968,,,,,
CRI,Costa Rica,1968,,,,,
CZE,Czechia,1968,,,,,
DEU,Germany,1968,,,,,
DNK,Denmark,1968,,,,,
EA20,Euro area (20 countries),1968,,,,,
ESP,Spain,1968,,,,,
EST,Estonia,1968,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1968,,,,,
FIN,Finland,1968,,,,,
FRA,France,1968,,,,,
G7,G7,1968,,,,,
GBR,United Kingdom,1968,,,,,
GRC,Greece,1968,,,,,
HRV,Croatia,1968,,,,,
HUN,Hungary,1968,,,,,
IDN,Indonesia,1968,,,,,
IND,India,1968,,,,,
IRL,Ireland,1968,,,,,
ISL,Iceland,1968,,,,,
ISR,Israel,1968,,,,,
ITA,Italy,1968,,,,,
JPN,Japan,1968,1.175000000000,,,,
KOR,Korea,1968,,,,,
LTU,Lithuania,1968,,,,,
LUX,Luxembourg,1968,,,,,
LVA,Latvia,1968,,,,,
MEX,Mexico,1968,,,,,
NLD,Netherlands,1968,,,,,
NOR,Norway,1968,,,,,
NZL,New Zealand,1968,,,,,
OECD,OECD,1968,,,,,
PER,Peru,1968,,,,,
POL,Poland,1968,,,,,
PRT,Portugal,1968,,,,,
ROU,Romania,1968,,,,,
RUS,Russia,1968,,,,,
SVK,Slovak Republic,1968,,,,,
SVN,Slovenia,1968,,,,,
SWE,Sweden,1968,,,,,
TUR,T??rkiye,1968,,,,,
USA,United States,1968,3.558333333333,,,,
ZAF,South Africa,1968,,,,,
ARG,Argentina,1969,,,,,
AUS,Australia,1969,,,,,
AUT,Austria,1969,,,,,
BEL,Belgium,1969,,,,,
BGR,Bulgaria,1969,,,,,
BRA,Brazil,1969,,,,,
CAN,Canada,1969,4.408333333333,,,,
CHE,Switzerland,1969,,,,,
CHL,Chile,1969,,,,,
CHN,China (People???s Republic of),1969,,,,,
COL,Colombia,1969,,,,,
CRI,Costa Rica,1969,,,,,
CZE,Czechia,1969,,,,,
DEU,Germany,1969,,,,,
DNK,Denmark,1969,,,,,
EA20,Euro area (20 countries),1969,,,,,
ESP,Spain,1969,,,,,
EST,Estonia,1969,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1969,,,,,
FIN,Finland,1969,,,,,
FRA,France,1969,,,,,
G7,G7,1969,,,,,
GBR,United Kingdom,1969,,,,,
GRC,Greece,1969,,,,,
HRV,Croatia,1969,,,,,
HUN,Hungary,1969,,,,,
IDN,Indonesia,1969,,,,,
IND,India,1969,,,,,
IRL,Ireland,1969,,,,,
ISL,Iceland,1969,,,,,
ISR,Israel,1969,,,,,
ITA,Italy,1969,,,,,
JPN,Japan,1969,1.133333333333,,,,
KOR,Korea,1969,,,,,
LTU,Lithuania,1969,,,,,
LUX,Luxembourg,1969,,,,,
LVA,Latvia,1969,,,,,
MEX,Mexico,1969,,,,,
NLD,Netherlands,1969,,,,,
NOR,Norway,1969,,,,,
NZL,New Zealand,1969,,,,,
OECD,OECD,1969,,,,,
PER,Peru,1969,,,,,
POL,Poland,1969,,,,,
PRT,Portugal,1969,,,,,
ROU,Romania,1969,,,,,
RUS,Russia,1969,,,,,
SVK,Slovak Republic,1969,,,,,
SVN,Slovenia,1969,,,,,
SWE,Sweden,1969,,,,,
TUR,T??rkiye,1969,,,,,
USA,United States,1969,3.491666666667,,,,
ZAF,South Africa,1969,,,,,
ARG,Argentina,1970,,,,,
AUS,Australia,1970,,,,,
AUT,Austria,1970,,,,,
BEL,Belgium,1970,,,,,
BGR,Bulgaria,1970,,,,,
BRA,Brazil,1970,,,,,
CAN,Canada,1970,5.725000000000,,,,
CHE,Switzerland,1970,,,,,
CHL,Chile,1970,,,,,
CHN,China (People???s Republic of),1970,,,,,
COL,Colombia,1970,,,,,
CRI,Costa Rica,1970,,,,,
CZE,Czechia,1970,,,,,
DEU,Germany,1970,,,,,
DNK,Denmark,1970,,,,,
EA20,Euro area (20 countries),1970,,,,,
ESP,Spain,1970,,,,,
EST,Estonia,1970,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1970,,,,,
FIN,Finland,1970,,,,,
FRA,France,1970,,,,,
G7,G7,1970,,,,,
GBR,United Kingdom,1970,,,,,
GRC,Greece,1970,,,,,
HRV,Croatia,1970,,,,,
HUN,Hungary,1970,,,,,
IDN,Indonesia,1970,,,,,
IND,India,1970,,,,,
IRL,Ireland,1970,,,,,
ISL,Iceland,1970,,,,,
ISR,Israel,1970,,,,,
ITA,Italy,1970,,,,,
JPN,Japan,1970,1.175000000000,,,,
KOR,Korea,1970,,,,,
LTU,Lithuania,1970,,,,,
LUX,Luxembourg,1970,,,,,
LVA,Latvia,1970,,,,,
MEX,Mexico,1970,,,,,
NLD,Netherlands,1970,,,,,
NOR,Norway,1970,,,,,
NZL,New Zealand,1970,,,,,
OECD,OECD,1970,,,,,
PER,Peru,1970,,,,,
POL,Poland,1970,,,,,
PRT,Portugal,1970,,,,,
ROU,Romania,1970,,,,,
RUS,Russia,1970,,,,,
SVK,Slovak Republic,1970,,,,,
SVN,Slovenia,1970,,,,,
SWE,Sweden,1970,,,,,
TUR,T??rkiye,1970,,,,,
USA,United States,1970,4.983333333333,,,,
ZAF,South Africa,1970,,,,,
ARG,Argentina,1971,,,,,
AUS,Australia,1971,,,,,
AUT,Austria,1971,,,,,
BEL,Belgium,1971,,,,,
BGR,Bulgaria,1971,,,,,
BRA,Brazil,1971,,,,,
CAN,Canada,1971,6.183333333333,,,,
CHE,Switzerland,1971,,,,,
CHL,Chile,1971,,,,,
CHN,China (People???s Republic of),1971,,,,,
COL,Colombia,1971,,,,,
CRI,Costa Rica,1971,,,,,
CZE,Czechia,1971,,,,,
DEU,Germany,1971,,,,,
DNK,Denmark,1971,,,,,
EA20,Euro area (20 countries),1971,,,,,
ESP,Spain,1971,,,,,
EST,Estonia,1971,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1971,,,,,
FIN,Finland,1971,,,,,
FRA,France,1971,,,,,
G7,G7,1971,,,,,
GBR,United Kingdom,1971,,,,,
GRC,Greece,1971,,,,,
HRV,Croatia,1971,,,,,
HUN,Hungary,1971,,,,,
IDN,Indonesia,1971,,,,,
IND,India,1971,,,,,
IRL,Ireland,1971,,,,,
ISL,Iceland,1971,,,,,
ISR,Israel,1971,,,,,
ITA,Italy,1971,,,,,
JPN,Japan,1971,1.233333333333,,,,
KOR,Korea,1971,,,,,
LTU,Lithuania,1971,,,,,
LUX,Luxembourg,1971,,,,,
LVA,Latvia,1971,,,,,
MEX,Mexico,1971,,,,,
NLD,Netherlands,1971,,,,,
NOR,Norway,1971,,,,,
NZL,New Zealand,1971,,,,,
OECD,OECD,1971,,,,,
PER,Peru,1971,,,,,
POL,Poland,1971,,,,,
PRT,Portugal,1971,,,,,
ROU,Romania,1971,,,,,
RUS,Russia,1971,,,,,
SVK,Slovak Republic,1971,,,,,
SVN,Slovenia,1971,,,,,
SWE,Sweden,1971,,,,,
TUR,T??rkiye,1971,,,,,
USA,United States,1971,5.950000000000,,,,
ZAF,South Africa,1971,,,,,
ARG,Argentina,1972,,,,,
AUS,Australia,1972,,,,,
AUT,Austria,1972,,,,,
BEL,Belgium,1972,,,,,
BGR,Bulgaria,1972,,,,,
BRA,Brazil,1972,,,,,
CAN,Canada,1972,6.216666666667,,,,
CHE,Switzerland,1972,,,,,
CHL,Chile,1972,,,,,
CHN,China (People???s Republic of),1972,,,,,
COL,Colombia,1972,,,,,
CRI,Costa Rica,1972,,,,,
CZE,Czechia,1972,,,,,
DEU,Germany,1972,,,,,
DNK,Denmark,1972,,,,,
EA20,Euro area (20 countries),1972,,,,,
ESP,Spain,1972,,,,,
EST,Estonia,1972,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1972,,,,,
FIN,Finland,1972,,,,,
FRA,France,1972,,,,,
G7,G7,1972,,,,,
GBR,United Kingdom,1972,,,,,
GRC,Greece,1972,,,,,
HRV,Croatia,1972,,,,,
HUN,Hungary,1972,,,,,
IDN,Indonesia,1972,,,,,
IND,India,1972,,,,,
IRL,Ireland,1972,,,,,
ISL,Iceland,1972,,,,,
ISR,Israel,1972,,,,,
ITA,Italy,1972,,,,,
JPN,Japan,1972,1.408333333333,,,,
KOR,Korea,1972,,,,,
LTU,Lithuania,1972,,,,,
LUX,Luxembourg,1972,,,,,
LVA,Latvia,1972,,,,,
MEX,Mexico,1972,,,,,
NLD,Netherlands,1972,,,,,
NOR,Norway,1972,,,,,
NZL,New Zealand,1972,,,,,
OECD,OECD,1972,,,,,
PER,Peru,1972,,,,,
POL,Poland,1972,,,,,
PRT,Portugal,1972,,,,,
ROU,Romania,1972,,,,,
RUS,Russia,1972,,,,,
SVK,Slovak Republic,1972,,,,,
SVN,Slovenia,1972,,,,,
SWE,Sweden,1972,,,,,
TUR,T??rkiye,1972,,,,,
USA,United States,1972,5.600000000000,,,,
ZAF,South Africa,1972,,,,,
ARG,Argentina,1973,,,,,
AUS,Australia,1973,,,,,
AUT,Austria,1973,,,,,
BEL,Belgium,1973,,,,,
BGR,Bulgaria,1973,,,,,
BRA,Brazil,1973,,,,,
CAN,Canada,1973,5.550000000000,,,,
CHE,Switzerland,1973,,,,,
CHL,Chile,1973,,,,,
CHN,China (People???s Republic of),1973,,,,,
COL,Colombia,1973,,,,,
CRI,Costa Rica,1973,,,,,
CZE,Czechia,1973,,,,,
DEU,Germany,1973,,,,,
DNK,Denmark,1973,,,,,
EA20,Euro area (20 countries),1973,,,,,
ESP,Spain,1973,,,,,
EST,Estonia,1973,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1973,,,,,
FIN,Finland,1973,,,,,
FRA,France,1973,,,,,
G7,G7,1973,,,,,
GBR,United Kingdom,1973,,,,,
GRC,Greece,1973,,,,,
HRV,Croatia,1973,,,,,
HUN,Hungary,1973,,,,,
IDN,Indonesia,1973,,,,,
IND,India,1973,,,,,
IRL,Ireland,1973,,,,,
ISL,Iceland,1973,,,,,
ISR,Israel,1973,,,,,
ITA,Italy,1973,,,,,
JPN,Japan,1973,1.250000000000,,,,
KOR,Korea,1973,,,,,
LTU,Lithuania,1973,,,,,
LUX,Luxembourg,1973,,,,,
LVA,Latvia,1973,,,,,
MEX,Mexico,1973,,,,,
NLD,Netherlands,1973,,,,,
NOR,Norway,1973,,,,,
NZL,New Zealand,1973,,,,,
OECD,OECD,1973,,,,,
PER,Peru,1973,,,,,
POL,Poland,1973,,,,,
PRT,Portugal,1973,,,,,
ROU,Romania,1973,,,,,
RUS,Russia,1973,,,,,
SVK,Slovak Republic,1973,,,,,
SVN,Slovenia,1973,,,,,
SWE,Sweden,1973,,,,,
TUR,T??rkiye,1973,,,,,
USA,United States,1973,4.858333333333,,,,
ZAF,South Africa,1973,,,,,
ARG,Argentina,1974,,,,,
AUS,Australia,1974,,,,,
AUT,Austria,1974,,,,,
BEL,Belgium,1974,,,,,
BGR,Bulgaria,1974,,,,,
BRA,Brazil,1974,,,,,
CAN,Canada,1974,5.341666666667,,,,
CHE,Switzerland,1974,,,,,
CHL,Chile,1974,,,,,
CHN,China (People???s Republic of),1974,,,,,
COL,Colombia,1974,,,,,
CRI,Costa Rica,1974,,,,,
CZE,Czechia,1974,,,,,
DEU,Germany,1974,,,,,
DNK,Denmark,1974,,,,,
EA20,Euro area (20 countries),1974,,,,,
ESP,Spain,1974,,,,,
EST,Estonia,1974,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1974,,,,,
FIN,Finland,1974,,,,,
FRA,France,1974,,,,,
G7,G7,1974,,,,,
GBR,United Kingdom,1974,,,,,
GRC,Greece,1974,,,,,
HRV,Croatia,1974,,,,,
HUN,Hungary,1974,,,,,
IDN,Indonesia,1974,,,,,
IND,India,1974,,,,,
IRL,Ireland,1974,,,,,
ISL,Iceland,1974,,,,,
ISR,Israel,1974,,,,,
ITA,Italy,1974,,,,,
JPN,Japan,1974,1.400000000000,,,,
KOR,Korea,1974,,,,,
LTU,Lithuania,1974,,,,,
LUX,Luxembourg,1974,,,,,
LVA,Latvia,1974,,,,,
MEX,Mexico,1974,,,,,
NLD,Netherlands,1974,,,,,
NOR,Norway,1974,,,,,
NZL,New Zealand,1974,,,,,
OECD,OECD,1974,,,,,
PER,Peru,1974,,,,,
POL,Poland,1974,,,,,
PRT,Portugal,1974,,,,,
ROU,Romania,1974,,,,,
RUS,Russia,1974,,,,,
SVK,Slovak Republic,1974,,,,,
SVN,Slovenia,1974,,,,,
SWE,Sweden,1974,,,,,
TUR,T??rkiye,1974,,,,,
USA,United States,1974,5.641666666667,,,,
ZAF,South Africa,1974,,,,,
ARG,Argentina,1975,,,,,
AUS,Australia,1975,,,,,
AUT,Austria,1975,,,,,
BEL,Belgium,1975,,,,,
BGR,Bulgaria,1975,,,,,
BRA,Brazil,1975,,,,,
CAN,Canada,1975,6.908333333333,,,,
CHE,Switzerland,1975,,,,,
CHL,Chile,1975,,,,,
CHN,China (People???s Republic of),1975,,,,,
COL,Colombia,1975,,,,,
CRI,Costa Rica,1975,,,,,
CZE,Czechia,1975,,,,,
DEU,Germany,1975,,,,,
DNK,Denmark,1975,,,,,
EA20,Euro area (20 countries),1975,,,,,
ESP,Spain,1975,,,,,
EST,Estonia,1975,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1975,,,,,
FIN,Finland,1975,,,,,
FRA,France,1975,,,,,
G7,G7,1975,,,,,
GBR,United Kingdom,1975,,,,,
GRC,Greece,1975,,,,,
HRV,Croatia,1975,,,,,
HUN,Hungary,1975,,,,,
IDN,Indonesia,1975,,,,,
IND,India,1975,,,,,
IRL,Ireland,1975,,,,,
ISL,Iceland,1975,,,,,
ISR,Israel,1975,,,,,
ITA,Italy,1975,,,,,
JPN,Japan,1975,1.891666666667,,,,
KOR,Korea,1975,,,,,
LTU,Lithuania,1975,,,,,
LUX,Luxembourg,1975,,,,,
LVA,Latvia,1975,,,,,
MEX,Mexico,1975,,,,,
NLD,Netherlands,1975,,,,,
NOR,Norway,1975,,,,,
NZL,New Zealand,1975,,,,,
OECD,OECD,1975,,,,,
PER,Peru,1975,,,,,
POL,Poland,1975,,,,,
PRT,Portugal,1975,,,,,
ROU,Romania,1975,,,,,
RUS,Russia,1975,,,,,
SVK,Slovak Republic,1975,,,,,
SVN,Slovenia,1975,,,,,
SWE,Sweden,1975,,,,,
TUR,T??rkiye,1975,,,,,
USA,United States,1975,8.475000000000,,,,
ZAF,South Africa,1975,,,,,
ARG,Argentina,1976,,,,,
AUS,Australia,1976,,,,,
AUT,Austria,1976,,,,,
BEL,Belgium,1976,,,,,
BGR,Bulgaria,1976,,,,,
BRA,Brazil,1976,,,,,
CAN,Canada,1976,7.100000000000,,,,
CHE,Switzerland,1976,,,,,
CHL,Chile,1976,,,,,
CHN,China (People???s Republic of),1976,,,,,
COL,Colombia,1976,,,,,
CRI,Costa Rica,1976,,,,,
CZE,Czechia,1976,,,,,
DEU,Germany,1976,,,,,
DNK,Denmark,1976,,,,,
EA20,Euro area (20 countries),1976,,,,,
ESP,Spain,1976,,,,,
EST,Estonia,1976,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1976,,,,,
FIN,Finland,1976,,,,,
FRA,France,1976,,,,,
G7,G7,1976,,,,,
GBR,United Kingdom,1976,,,,,
GRC,Greece,1976,,,,,
HRV,Croatia,1976,,,,,
HUN,Hungary,1976,,,,,
IDN,Indonesia,1976,,,,,
IND,India,1976,,,,,
IRL,Ireland,1976,,,,,
ISL,Iceland,1976,,,,,
ISR,Israel,1976,,,,,
ITA,Italy,1976,,,,,
JPN,Japan,1976,2.008333333333,,,,
KOR,Korea,1976,,,,,
LTU,Lithuania,1976,,,,,
LUX,Luxembourg,1976,,,,,
LVA,Latvia,1976,,,,,
MEX,Mexico,1976,,,,,
NLD,Netherlands,1976,,,,,
NOR,Norway,1976,,,,,
NZL,New Zealand,1976,,,,,
OECD,OECD,1976,,,,,
PER,Peru,1976,,,,,
POL,Poland,1976,,,,,
PRT,Portugal,1976,,,,,
ROU,Romania,1976,,,,,
RUS,Russia,1976,,,,,
SVK,Slovak Republic,1976,,,,,
SVN,Slovenia,1976,,,,,
SWE,Sweden,1976,,,,,
TUR,T??rkiye,1976,,,,,
USA,United States,1976,7.700000000000,,,,
ZAF,South Africa,1976,,,,,
ARG,Argentina,1977,,,,,
AUS,Australia,1977,,,,,
AUT,Austria,1977,,,,,
BEL,Belgium,1977,,,,,
BGR,Bulgaria,1977,,,,,
BRA,Brazil,1977,,,,,
CAN,Canada,1977,8.066666666667,,,,
CHE,Switzerland,1977,,,,,
CHL,Chile,1977,,,,,
CHN,China (People???s Republic of),1977,,,,,
COL,Colombia,1977,,,,,
CRI,Costa Rica,1977,,,,,
CZE,Czechia,1977,,,,,
DEU,Germany,1977,,,,,
DNK,Denmark,1977,,,,,
EA20,Euro area (20 countries),1977,,,,,
ESP,Spain,1977,,,,,
EST,Estonia,1977,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1977,,,,,
FIN,Finland,1977,,,,,
FRA,France,1977,,,,,
G7,G7,1977,,,,,
GBR,United Kingdom,1977,,,,,
GRC,Greece,1977,,,,,
HRV,Croatia,1977,,,,,
HUN,Hungary,1977,,,,,
IDN,Indonesia,1977,,,,,
IND,India,1977,,,,,
IRL,Ireland,1977,,,,,
ISL,Iceland,1977,,,,,
ISR,Israel,1977,,,,,
ITA,Italy,1977,,,,,
JPN,Japan,1977,2.008333333333,,,,
KOR,Korea,1977,,,,,
LTU,Lithuania,1977,,,,,
LUX,Luxembourg,1977,,,,,
LVA,Latvia,1977,,,,,
MEX,Mexico,1977,,,,,
NLD,Netherlands,1977,,,,,
NOR,Norway,1977,,,,,
NZL,New Zealand,1977,,,,,
OECD,OECD,1977,,,,,
PER,Peru,1977,,,,,
POL,Poland,1977,,,,,
PRT,Portugal,1977,,,,,
ROU,Romania,1977,,,,,
RUS,Russia,1977,,,,,
SVK,Slovak Republic,1977,,,,,
SVN,Slovenia,1977,,,,,
SWE,Sweden,1977,,,,,
TUR,T??rkiye,1977,,,,,
USA,United States,1977,7.050000000000,,,,
ZAF,South Africa,1977,,,,,
